RT,TYPE,SERIALNO,puma_id,HINCP,NP,place_id,SYNTHETIC_HID,longitude,latitude,RT,puma_id,ST,SEX,AGEP,SCH,SCHG,RELP,HISP,ESR,PINCP,NATIVITY,OCCP,POBP,RAC1P,SYNTHETIC_PID,school_id,workplace_id
H,1,202865,100,10800,1,01077010100,01077010100-161,-87.6704416551432,34.7938077426496,P,2000,1,2,72,1,,0,1,6,10800,1,,20,1,01077010100-161-161,,
H,1,1294655,100,11700,1,01077010100,01077010100-162,-87.6709418112978,34.7929671906075,P,1305,1,1,72,1,,0,1,6,11700,1,,1,1,01077010100-162-162,,
H,1,453233,100,14000,1,01077010100,01077010100-163,-87.672549440415,34.7927904088915,P,2600,1,2,72,1,,0,1,6,14000,1,,27,1,01077010100-163-163,,
H,1,218966,100,11200,1,01077010100,01077010100-164,-87.6727381291238,34.7947511721516,P,1000,1,2,77,1,,0,1,6,11200,1,,1,1,01077010100-164-164,,
H,1,120815,100,13200,1,01077010100,01077010100-165,-87.665897865171,34.7947785832684,P,1400,1,2,87,1,,0,1,6,13200,1,310,1,1,01077010100-165-165,,
H,1,1162783,100,13500,1,01077010100,01077010100-166,-87.6712050112851,34.7955038221348,P,2300,1,2,93,1,,0,1,6,13500,1,,44,1,01077010100-166-166,,
H,1,821327,100,14000,1,01077010100,01077010100-167,-87.6723199454017,34.7950504034982,P,1500,1,2,93,1,,0,1,6,14000,1,,28,1,01077010100-167-167,,
H,1,538695,100,13200,1,01077010100,01077010100-168,-87.6661846852874,34.7952560121393,P,100,1,1,23,2,16,0,1,1,13200,1,4020,1,2,01077010100-168-168,,688956457
H,1,624872,100,13900,1,01077010100,01077010100-169,-87.6655703611544,34.7954669609549,P,2400,1,1,21,3,15,0,1,1,13900,1,4760,17,2,01077010100-169-169,,250693728
H,1,1227425,100,10800,1,01077010100,01077010100-170,-87.6741477002154,34.7949391669182,P,900,1,1,24,2,15,0,1,1,10800,1,310,1,2,01077010100-170-170,,133755777
H,1,624872,100,13900,1,01077010100,01077010100-171,-87.6734515781446,34.7941137769208,P,2400,1,1,21,3,15,0,1,1,13900,1,4760,17,2,01077010100-171-171,,892473034
H,1,973335,100,10000,1,01077010100,01077010100-172,-87.6729513867423,34.7925998071117,P,1100,1,1,27,3,15,0,1,6,10000,1,9650,25,2,01077010100-172-172,,
H,1,287913,100,12400,1,01077010100,01077010100-173,-87.6705739217362,34.7942403332825,P,1800,1,2,28,1,,0,1,3,12400,1,4610,1,2,01077010100-173-173,,
H,1,248261,100,14400,1,01077010100,01077010100-174,-87.6702827214553,34.7946617055081,P,600,1,2,30,1,,0,1,1,14400,1,4020,1,2,01077010100-174-174,,661585117
H,1,1101557,100,13600,1,01077010100,01077010100-175,-87.6247901594539,34.797036035528,P,1302,1,2,53,1,,0,1,1,13600,1,4720,1,2,01077010100-175-175,,303756407
H,1,912807,100,0,1,01077010100,01077010100-176,-87.625350522978,34.7982233533754,P,301,1,1,51,1,,0,1,3,0,1,7900,17,2,01077010100-176-176,,
H,1,221158,100,10800,1,01077010100,01077010100-177,-87.6252913637193,34.798647815623,P,1000,1,2,56,1,,0,1,6,10800,1,,1,2,01077010100-177-177,,
H,1,1264179,100,12000,1,01077010100,01077010100-178,-87.6258570319995,34.799938395803,P,1301,1,2,62,1,,0,1,6,12000,1,,1,2,01077010100-178-178,,
H,1,612586,100,13500,1,01077010100,01077010100-179,-87.6257924199333,34.8011499171882,P,1303,1,2,60,1,,0,1,6,13500,1,,1,2,01077010100-179-179,,
H,1,437057,100,11100,1,01077010100,01077010100-180,-87.6261757445681,34.8016250271201,P,2300,1,2,61,1,,0,1,6,11100,1,,1,2,01077010100-180-180,,
H,1,645768,100,12000,1,01077010100,01077010100-181,-87.626362841447,34.8020308940884,P,1000,1,2,67,1,,0,1,6,12000,1,,1,2,01077010100-181-181,,
H,1,157785,100,13500,1,01077010100,01077010100-182,-87.626713550706,34.802094418527,P,600,1,2,68,1,,0,1,1,13500,1,9120,1,2,01077010100-182-182,,456272939
H,1,110063,100,13420,1,01077010100,01077010100-183,-87.6267501904132,34.8041138788193,P,2701,1,2,85,1,,0,1,6,13420,1,,1,2,01077010100-183-183,,
H,1,917117,100,12000,1,01077010100,01077010100-184,-87.6810805914061,34.8045072409633,P,1900,1,2,25,2,16,0,1,1,12000,2,2200,210,6,01077010100-184-184,,133760181
H,1,917117,100,12000,1,01077010100,01077010100-185,-87.6813079008258,34.8039443967796,P,1900,1,2,25,2,16,0,1,1,12000,2,2200,210,6,01077010100-185-185,,803511252
H,1,1348225,100,10000,1,01077010100,01077010100-186,-87.6815772581797,34.8042688618281,P,1303,1,1,54,1,,0,1,1,10000,2,2630,247,6,01077010100-186-186,,316428606
H,1,586397,100,18200,1,01077010100,01077010100-187,-87.6827445663946,34.8049474162725,P,1400,1,1,22,1,,0,1,1,18200,1,7750,1,1,01077010100-187-187,,545024309
H,1,984325,100,18200,1,01077010100,01077010100-188,-87.6688457296738,34.803185102005,P,1700,1,1,23,1,,0,1,1,18200,1,7750,1,1,01077010100-188-188,,133750828
H,1,651145,100,18000,1,01077010100,01077010100-189,-87.6588343012049,34.803014394591,P,2500,1,2,24,1,,0,1,1,18000,1,9140,1,1,01077010100-189-189,,997143318
H,1,880746,100,20000,1,01077010100,01077010100-190,-87.6691275826907,34.8031635910018,P,400,1,2,22,2,15,0,1,3,20000,1,4720,1,1,01077010100-190-190,,
H,1,1215056,100,20800,1,01077010100,01077010100-191,-87.6680721641363,34.8032295108324,P,2500,1,2,22,1,,0,1,1,20800,1,2810,44,1,01077010100-191-191,,599400173
H,1,1472842,100,16000,1,01077010100,01077010100-192,-87.6683651804363,34.8032129459554,P,1600,1,1,23,2,16,0,1,6,16000,2,2340,253,1,01077010100-192-192,,
H,1,1313866,100,22000,1,01077010100,01077010100-193,-87.6634178878759,34.804688277614,P,2500,1,1,22,2,15,0,1,1,22000,1,5140,39,1,01077010100-193-193,,967946195
H,1,930107,100,20800,1,01077010100,01077010100-194,-87.6636695211951,34.8048598185859,P,200,1,1,22,1,,0,1,1,20800,1,8620,1,1,01077010100-194-194,,997143318
H,1,194078,100,24000,1,01077010100,01077010100-195,-87.6627097883618,34.8048857416277,P,1900,1,1,22,2,15,0,1,1,24000,1,1010,24,1,01077010100-195-195,,513757518
H,1,880746,100,20000,1,01077010100,01077010100-196,-87.6625426500597,34.8037811487752,P,400,1,2,22,2,15,0,1,3,20000,1,4720,1,1,01077010100-196-196,,
H,1,472895,100,15000,1,01077010100,01077010100-197,-87.6780028411101,34.8029974908088,P,500,1,2,23,1,,0,1,3,15000,1,8965,1,1,01077010100-197-197,,
H,1,5855,100,17000,1,01077010100,01077010100-198,-87.6620207806298,34.8048717470199,P,1400,1,1,23,1,,0,1,1,17000,1,9620,1,1,01077010100-198-198,,133748269
H,1,781429,100,18000,1,01077010100,01077010100-199,-87.6612029063148,34.8046345016473,P,1600,1,2,24,2,16,0,1,1,18000,1,2200,27,1,01077010100-199-199,,133761122
H,1,680483,100,15000,1,01077010100,01077010100-200,-87.6614426173293,34.8047948361599,P,1600,1,1,24,2,16,0,1,1,15000,1,2550,12,1,01077010100-200-200,,399317429
H,1,722471,100,22000,1,01077010100,01077010100-201,-87.6607593932236,34.8034895264492,P,2500,1,1,23,1,,0,1,3,22000,1,6440,12,1,01077010100-201-201,,
H,1,171371,100,20000,1,01077010100,01077010100-202,-87.6599700932646,34.8032211153653,P,400,1,1,23,1,,0,1,1,20000,1,6440,1,1,01077010100-202-202,,309198828
H,1,347365,100,20000,1,01077010100,01077010100-203,-87.6672254912616,34.8037603107048,P,1400,1,1,32,1,,0,1,1,20000,1,7420,1,1,01077010100-203-203,,631830585
H,1,532179,100,21000,1,01077010100,01077010100-204,-87.6674854823102,34.8037992032593,P,500,1,1,30,1,,0,2,1,21000,2,8930,303,1,01077010100-204-204,,5440276
H,1,983134,100,18000,1,01077010100,01077010100-205,-87.6661436796988,34.8043908198323,P,1200,1,1,26,1,,0,1,1,18000,1,7315,1,1,01077010100-205-205,,226523421
H,1,494757,100,22000,1,01077010100,01077010100-206,-87.6657046210249,34.8043680758321,P,1700,1,2,28,1,,0,1,1,22000,1,3645,1,1,01077010100-206-206,,886694330
H,1,347365,100,20000,1,01077010100,01077010100-207,-87.6652382461295,34.8051809202028,P,1400,1,1,32,1,,0,1,1,20000,1,7420,1,1,01077010100-207-207,,967947953
H,1,241165,100,20000,1,01077010100,01077010100-208,-87.6605380014053,34.8047802798825,P,1700,1,2,34,1,,0,1,1,20000,1,5520,1,1,01077010100-208-208,,364729962
H,1,494757,100,22000,1,01077010100,01077010100-209,-87.6592627695946,34.8044159023183,P,1700,1,2,28,1,,0,1,1,22000,1,3645,1,1,01077010100-209-209,,997143318
H,1,505614,100,24000,1,01077010100,01077010100-210,-87.6588605261582,34.8042803229103,P,2500,1,2,25,2,16,0,1,1,24000,1,3255,45,1,01077010100-210-210,,372019372
H,1,1359053,100,15800,1,01077010100,01077010100-211,-87.6582540762805,34.8033581123626,P,2600,1,2,25,1,,0,1,1,15800,1,4720,1,1,01077010100-211-211,,632207155
H,1,505614,100,24000,1,01077010100,01077010100-212,-87.6473964303429,34.7966131326128,P,2500,1,2,25,2,16,0,1,1,24000,1,3255,45,1,01077010100-212-212,,803520097
H,1,1209062,100,21500,1,01077010100,01077010100-213,-87.6494861335756,34.7990736921478,P,1302,1,2,32,1,,0,1,1,21500,1,4110,1,1,01077010100-213-213,,396240194
H,1,791564,100,18000,1,01077010100,01077010100-214,-87.6460571105999,34.7957071572406,P,1400,1,2,42,1,,0,1,1,18000,1,3600,1,1,01077010100-214-214,,420244790
H,1,30734,100,18000,1,01077010100,01077010100-215,-87.643932251466,34.7928488696556,P,400,1,1,53,1,,0,1,1,18000,1,3930,1,1,01077010100-215-215,,133753822
H,1,264148,100,23500,1,01077010100,01077010100-216,-87.6446197421535,34.7942087395638,P,2703,1,1,48,1,,0,1,6,23500,1,,49,1,01077010100-216-216,,
H,1,1248853,100,17700,1,01077010100,01077010100-217,-87.6490224156182,34.7990146001447,P,2400,1,2,49,1,,0,1,1,17700,1,2310,1,1,01077010100-217-217,,133749218
H,1,153410,100,18000,1,01077010100,01077010100-218,-87.6488841275301,34.7984240927374,P,400,1,1,52,1,,0,1,6,18000,1,,47,1,01077010100-218-218,,
H,1,1125902,100,20000,1,01077010100,01077010100-219,-87.6439445364609,34.7933851143966,P,600,1,2,51,1,,0,1,1,20000,1,3600,20,1,01077010100-219-219,,803522044
H,1,819410,100,20000,1,01077010100,01077010100-220,-87.6491972440073,34.7995638228733,P,900,1,1,49,1,,0,1,1,20000,1,4700,1,1,01077010100-220-220,,803518570
H,1,202442,100,20000,1,01077010100,01077010100-221,-87.6448179521078,34.7935390289173,P,1305,1,1,53,1,,0,1,1,20000,1,6260,1,1,01077010100-221-221,,635631
H,1,937850,100,18400,1,01077010100,01077010100-222,-87.645892213156,34.7958302837633,P,2500,1,2,48,1,,0,1,1,18400,1,4700,1,1,01077010100-222-222,,316428606
H,1,644765,100,20000,1,01077010100,01077010100-223,-87.6495598578098,34.7997387283461,P,2000,1,2,50,1,,0,1,1,20000,1,4010,17,1,01077010100-223-223,,133751412
H,1,569973,100,24600,1,01077010100,01077010100-224,-87.6467155797452,34.7965504073784,P,1900,1,1,56,1,,0,1,6,24600,1,,1,1,01077010100-224-224,,
H,1,836780,100,18400,1,01077010100,01077010100-225,-87.6476803964629,34.7975958572925,P,2200,1,1,58,1,,0,1,6,18400,1,7315,1,1,01077010100-225-225,,
H,1,684225,100,19000,1,01077010100,01077010100-226,-87.6452614972862,34.7947400524308,P,500,1,1,60,1,,0,1,6,19000,1,,1,1,01077010100-226-226,,
H,1,1155726,100,20900,1,01077010100,01077010100-227,-87.6480615535753,34.7979195198252,P,2703,1,2,64,1,,0,1,6,20900,1,,1,1,01077010100-227-227,,
H,1,1131973,100,17200,1,01077010100,01077010100-228,-87.6496240221581,34.7997805975296,P,2600,1,2,61,1,,0,1,1,17200,1,410,1,1,01077010100-228-228,,675096754
H,1,1034226,100,19400,1,01077010100,01077010100-229,-87.6475987726893,34.7971253529071,P,700,1,2,63,1,,0,1,6,19400,1,,1,1,01077010100-229-229,,
H,1,324069,100,20300,1,01077010100,01077010100-230,-87.6442201024803,34.7936982925006,P,1000,1,2,61,1,,0,1,3,20300,1,7750,1,1,01077010100-230-230,,
H,1,921119,100,20400,1,01077010100,01077010100-231,-87.6490233591165,34.7992386000299,P,100,1,1,60,1,,0,1,6,20400,1,,1,1,01077010100-231-231,,
H,1,881365,100,22900,1,01077010100,01077010100-232,-87.64930363924,34.799357099338,P,100,1,2,72,1,,0,1,6,22900,1,,1,1,01077010100-232-232,,
H,1,944158,100,15000,1,01077010100,01077010100-233,-87.6479095494607,34.7977581846739,P,700,1,2,73,1,,0,1,6,15000,1,4220,1,1,01077010100-233-233,,
H,1,679058,100,22000,1,01077010100,01077010100-234,-87.6649063644228,34.7963281576138,P,1200,1,1,70,1,,0,1,6,22000,1,710,54,1,01077010100-234-234,,
H,1,101101,100,22400,1,01077010100,01077010100-235,-87.6639360599947,34.7961234159762,P,1304,1,2,69,1,,0,1,6,22400,1,,1,1,01077010100-235-235,,
H,1,1050767,100,17100,1,01077010100,01077010100-236,-87.6624667723487,34.7973227823482,P,1000,1,2,66,1,,0,1,6,17100,1,,1,1,01077010100-236-236,,
H,1,445089,100,24600,1,01077010100,01077010100-237,-87.6617959459396,34.7972730902047,P,1100,1,1,66,1,,0,1,6,24600,1,,1,1,01077010100-237-237,,
H,1,562636,100,19600,1,01077010100,01077010100-238,-87.6632404423889,34.7966939122304,P,500,1,1,73,1,,0,1,6,19600,1,410,1,1,01077010100-238-238,,
H,1,1116243,100,18960,1,01077010100,01077010100-239,-87.6609891999608,34.7975707466255,P,400,1,1,66,1,,0,1,6,18960,1,,1,1,01077010100-239-239,,
H,1,981790,100,16100,1,01077010100,01077010100-240,-87.6611239537172,34.7977442942829,P,1400,1,2,72,1,,0,1,6,16100,1,,1,1,01077010100-240-240,,
H,1,1047868,100,16100,1,01077010100,01077010100-241,-87.6599840968689,34.798123607444,P,2400,1,2,76,1,,0,1,6,16100,1,3255,26,1,01077010100-241-241,,
H,1,1146017,100,17810,1,01077010100,01077010100-242,-87.6600746069676,34.7983825991411,P,100,1,2,88,1,,0,1,6,17810,1,,1,1,01077010100-242-242,,
H,1,356786,100,21700,1,01077010100,01077010100-243,-87.659016503581,34.7984966366827,P,2500,1,1,93,1,,0,1,6,21700,1,,1,1,01077010100-243-243,,
H,1,152564,100,15000,1,01077010100,01077010100-244,-87.6583898015082,34.7989236288829,P,2300,1,1,93,1,,0,1,6,15000,1,,1,1,01077010100-244-244,,
H,1,564842,100,21900,1,01077010100,01077010100-245,-87.6569727047011,34.7989791989673,P,302,1,2,93,1,,0,1,6,21900,1,,1,1,01077010100-245-245,,
H,1,231939,100,22400,1,01077010100,01077010100-246,-87.6633478520194,34.7972496080682,P,2703,1,2,93,1,,0,1,6,22400,1,,28,1,01077010100-246-246,,
H,1,1389976,100,20000,1,01077010100,01077010100-247,-87.6634750920748,34.7969032678872,P,2701,1,2,22,3,15,0,1,1,20000,1,3600,1,2,01077010100-247-247,,204617500
H,1,17834,100,18000,1,01077010100,01077010100-248,-87.6626494128657,34.797573127161,P,1301,1,1,24,1,,0,1,1,18000,1,9620,1,2,01077010100-248-248,,886694330
H,1,1099379,100,19500,1,01077010100,01077010100-249,-87.661515728954,34.7984983069199,P,2400,1,2,24,1,,0,1,1,19500,1,5000,1,2,01077010100-249-249,,574675104
H,1,466173,100,24000,1,01077010100,01077010100-250,-87.6602667856794,34.7985958253792,P,1900,1,2,23,3,15,0,1,1,24000,1,4110,1,2,01077010100-250-250,,574676110
H,1,931676,100,18900,1,01077010100,01077010100-251,-87.6601685022626,34.7987076344936,P,1301,1,1,26,1,,0,1,3,18900,1,9600,1,2,01077010100-251-251,,
H,1,371278,100,19800,1,01077010100,01077010100-252,-87.6597030010714,34.799069605888,P,301,1,2,32,1,,0,1,1,19800,1,5700,28,2,01077010100-252-252,,420248007
H,1,621850,100,23000,1,01077010100,01077010100-253,-87.6586500563159,34.7997293825708,P,2400,1,1,27,1,,0,1,1,23000,1,4220,1,2,01077010100-253-253,,208974717
H,1,879647,100,18200,1,01077010100,01077010100-254,-87.6580392362921,34.7992924015076,P,1304,1,1,33,1,,0,1,1,18200,1,9620,1,2,01077010100-254-254,,401889290
H,1,714552,100,15000,1,01077010100,01077010100-255,-87.6740022233861,34.7965485327939,P,2400,1,1,30,1,,0,1,1,15000,1,6600,1,2,01077010100-255-255,,495961179
H,1,867120,100,18200,1,01077010100,01077010100-256,-87.6769691709781,34.7995827427069,P,2500,1,1,45,1,,0,1,1,18200,1,8810,1,2,01077010100-256-256,,803500891
H,1,1165538,100,18000,1,01077010100,01077010100-257,-87.6767103707103,34.799254944608,P,1700,1,1,48,1,,0,1,2,18000,1,9130,1,2,01077010100-257-257,,495971152
H,1,1008594,100,17520,1,01077010100,01077010100-258,-87.676421677308,34.798375215291,P,2500,1,1,49,2,14,0,1,6,17520,1,,18,2,01077010100-258-258,010201000767,
H,1,1116732,100,22000,1,01077010100,01077010100-259,-87.6759046316267,34.797857019603,P,2500,1,2,46,1,,0,1,1,22000,1,4510,1,2,01077010100-259-259,,688956366
H,1,1353414,100,23000,1,01077010100,01077010100-260,-87.6761375821134,34.7969653034455,P,1800,1,1,54,1,,0,1,1,23000,1,9640,1,2,01077010100-260-260,,133752329
H,1,766282,100,22100,1,01077010100,01077010100-261,-87.6753438850192,34.7971443470948,P,301,1,2,59,1,,0,1,1,22100,1,4220,1,2,01077010100-261-261,,666842166
H,1,1184943,100,16300,1,01077010100,01077010100-262,-87.6749279065758,34.796095653223,P,2000,1,1,64,1,,0,1,6,16300,1,6260,1,2,01077010100-262-262,,
H,1,364555,100,15800,1,01077010100,01077010100-263,-87.6747473840652,34.7961459151895,P,2500,1,1,62,1,,0,1,6,15800,1,5510,1,2,01077010100-263-263,,
H,1,350537,100,22000,1,01077010100,01077010100-264,-87.6740136420601,34.7961909108875,P,2300,1,2,64,1,,0,1,6,22000,1,,1,2,01077010100-264-264,,
H,1,337694,100,15300,1,01077010100,01077010100-265,-87.6733342988131,34.795987231109,P,302,1,2,66,1,,0,1,6,15300,1,,1,2,01077010100-265-265,,
H,1,1072609,100,24000,1,01077010100,01077010100-266,-87.6682634496313,34.7979694223177,P,1305,1,1,67,1,,0,1,6,24000,1,,1,2,01077010100-266-266,,
H,1,963865,100,18300,1,01077010100,01077010100-267,-87.6749809382506,34.7968257600237,P,1301,1,1,93,1,,0,1,6,18300,1,,1,2,01077010100-267-267,,
H,1,445482,100,24300,1,01077010100,01077010100-268,-87.6749105263927,34.7970649147704,P,1200,1,1,30,1,,0,1,1,24300,2,1020,210,6,01077010100-268-268,,987560364
H,1,445482,100,24300,1,01077010100,01077010100-269,-87.6742349382096,34.8004704400164,P,1200,1,1,30,1,,0,1,1,24300,2,1020,210,6,01077010100-269-269,,401889282
H,1,445482,100,24300,1,01077010100,01077010100-270,-87.6736679101329,34.7990641034251,P,1200,1,1,30,1,,0,1,1,24300,2,1020,210,6,01077010100-270-270,,666691811
H,1,1442459,100,24000,1,01077010100,01077010100-271,-87.6727585596994,34.7979800174899,P,200,1,2,51,1,,0,1,6,24000,2,,247,6,01077010100-271-271,,
H,1,1417988,100,30000,1,01077010100,01077010100-272,-87.6730123907572,34.7977691423623,P,2600,1,1,23,1,,0,1,1,30000,1,5620,36,1,01077010100-272-272,,495960015
H,1,14259,100,26000,1,01077010100,01077010100-273,-87.6718640747564,34.7969272292644,P,1303,1,2,24,1,,0,1,1,26000,1,5240,1,1,01077010100-273-273,,378027585
H,1,611593,100,25000,1,01077010100,01077010100-274,-87.6749742238043,34.7979170812328,P,400,1,1,19,1,,0,1,1,25000,1,6050,1,1,01077010100-274-274,,545026379
H,1,714065,100,32000,1,01077010100,01077010100-275,-87.6754201852512,34.798072908135,P,2500,1,1,31,1,,0,1,1,32000,1,3800,1,1,01077010100-275-275,,133757203
H,1,240022,100,30000,1,01077010100,01077010100-276,-87.6671185156465,34.7989143323517,P,2500,1,2,26,1,,0,1,1,30000,1,3160,47,1,01077010100-276-276,,608364543
H,1,639675,100,30000,1,01077010100,01077010100-277,-87.6726127791809,34.7958502369611,P,400,1,1,33,1,,0,1,1,30000,1,6130,1,1,01077010100-277-277,,495962847
H,1,1303957,100,25000,1,01077010100,01077010100-278,-87.6718337146592,34.7958488364738,P,600,1,1,26,1,,0,1,1,25000,1,6440,1,1,01077010100-278-278,,400211985
H,1,457876,100,33500,1,01077010100,01077010100-279,-87.6711271907636,34.7964815132095,P,1200,1,2,32,1,,0,1,1,33500,1,8740,1,1,01077010100-279-279,,4411765
H,1,381997,100,30000,1,01077010100,01077010100-280,-87.670890306979,34.7966834242232,P,2000,1,2,32,1,,0,1,1,30000,1,5840,1,1,01077010100-280-280,,456273036
H,1,432096,100,30000,1,01077010100,01077010100-281,-87.6698314852745,34.7971618211104,P,600,1,1,43,1,,0,1,1,30000,1,8965,1,1,01077010100-281-281,,401889050
H,1,593519,100,32000,1,01077010100,01077010100-282,-87.6683051769614,34.7975491331865,P,2300,1,1,49,1,,0,1,1,32000,1,6050,1,1,01077010100-282-282,,232537381
H,1,1448739,100,26000,1,01077010100,01077010100-283,-87.668035670462,34.7981576116974,P,2500,1,1,49,1,,0,1,1,26000,1,4320,1,1,01077010100-283-283,,803517028
H,1,1037734,100,30050,1,01077010100,01077010100-284,-87.6670986161974,34.7982833747903,P,2400,1,2,51,1,,0,1,1,30050,1,5120,1,1,01077010100-284-284,,635631
H,1,1441459,100,26800,1,01077010100,01077010100-285,-87.6658291008221,34.7968774595381,P,900,1,2,62,1,,0,1,6,26800,1,4610,36,1,01077010100-285-285,,
H,1,702803,100,29300,1,01077010100,01077010100-286,-87.6658937794396,34.7976565654586,P,500,1,1,60,1,,0,1,1,29300,1,7810,39,1,01077010100-286-286,,316428614
H,1,1108066,100,28000,1,01077010100,01077010100-287,-87.6655824715901,34.797282283564,P,400,1,1,72,1,,0,1,6,28000,1,,1,1,01077010100-287-287,,
H,1,1190288,100,36300,1,01077010100,01077010100-288,-87.6650747477123,34.7961485067077,P,1304,1,2,74,1,,0,1,6,36300,1,,1,1,01077010100-288-288,,
H,1,1241304,100,25800,1,01077010100,01077010100-289,-87.6663469315446,34.7987618811257,P,2000,1,2,87,1,,0,1,6,25800,1,,21,1,01077010100-289-289,,
H,1,905780,100,30000,1,01077010100,01077010100-290,-87.6655642246159,34.7990199303036,P,1301,1,1,24,1,,0,1,1,30000,1,910,110,2,01077010100-290-290,,401888920
H,1,1331959,100,28000,1,01077010100,01077010100-291,-87.6653154960073,34.799441749007,P,1304,1,2,29,1,,0,1,1,28000,1,120,1,2,01077010100-291-291,,987557949
H,1,746431,100,26800,1,01077010100,01077010100-292,-87.6643279646267,34.7996469888715,P,1303,1,1,33,1,,0,1,3,26800,1,5610,1,2,01077010100-292-292,,
H,1,336028,100,28000,1,01077010100,01077010100-293,-87.6636916563186,34.7996557283719,P,500,1,1,46,1,,0,1,1,28000,1,8740,47,2,01077010100-293-293,,544997844
H,1,597540,100,32060,1,01077010100,01077010100-294,-87.6621021462703,34.7998839764989,P,1305,1,2,31,1,,0,1,1,32060,2,1050,210,6,01077010100-294-294,,607146461
H,1,1181038,100,42000,1,01077010100,01077010100-295,-87.661221654939,34.8004913084992,P,2400,1,1,24,1,,0,1,1,42000,1,1006,12,1,01077010100-295-295,,251529574
H,1,1088325,100,47000,1,01077010100,01077010100-296,-87.6598599279872,34.8013446474633,P,500,1,1,32,1,,0,1,1,47000,1,6355,1,1,01077010100-296-296,,997143318
H,1,1150818,100,45030,1,01077010100,01077010100-297,-87.6759949741627,34.7991444845118,P,1500,1,1,26,2,16,0,1,1,45030,1,3255,1,1,01077010100-297-297,,368393898
H,1,1429986,100,40000,1,01077010100,01077010100-298,-87.6767768282979,34.7987220275424,P,100,1,1,50,1,,0,1,1,40000,1,7900,28,1,01077010100-298-298,,608365193
H,1,771170,100,44000,1,01077010100,01077010100-299,-87.672340639734,34.8004127236683,P,2500,1,2,61,1,,0,1,6,44000,1,1820,1,1,01077010100-299-299,,
H,1,610489,100,42000,1,01077010100,01077010100-300,-87.6721683470395,34.7994804969482,P,1700,1,1,70,1,,0,1,6,42000,1,,1,1,01077010100-300-300,,
H,1,573167,100,45000,1,01077010100,01077010100-301,-87.6716581353936,34.7985941331639,P,1302,1,1,29,1,,0,1,1,45000,1,9600,1,2,01077010100-301-301,,927924431
H,1,1315450,100,55000,1,01077010100,01077010100-302,-87.6713718278592,34.7980129613584,P,100,1,1,24,1,,0,1,1,55000,1,7410,1,1,01077010100-302-302,,390426971
H,1,1315450,100,55000,1,01077010100,01077010100-303,-87.6707329685515,34.7975933679341,P,100,1,1,24,1,,0,1,1,55000,1,7410,1,1,01077010100-303-303,,711965574
